,model,score,task,category,question_id
3913,llama-3.1-8b-instruct,0.0,connections,language,27662d962f1e50ef82296d3b3e60ea96b719aee5d821f390beb1fd4af4e5385f
3914,llama-3.2-1b-instruct,0.0,connections,language,27662d962f1e50ef82296d3b3e60ea96b719aee5d821f390beb1fd4af4e5385f
3915,llama-3.2-3b-instruct,0.0,connections,language,27662d962f1e50ef82296d3b3e60ea96b719aee5d821f390beb1fd4af4e5385f
3916,mistral-24b,0.0,connections,language,27662d962f1e50ef82296d3b3e60ea96b719aee5d821f390beb1fd4af4e5385f
3917,mistral-7b,0.0,connections,language,27662d962f1e50ef82296d3b3e60ea96b719aee5d821f390beb1fd4af4e5385f
3918,qwen2.5-32b,0.0,connections,language,27662d962f1e50ef82296d3b3e60ea96b719aee5d821f390beb1fd4af4e5385f
3919,qwen2.5-3b,0.0,connections,language,27662d962f1e50ef82296d3b3e60ea96b719aee5d821f390beb1fd4af4e5385f
3920,gemma-3-12b-it,0.0,connections,language,285e561bcfc061b705ab7ee6bf8b37cb9aed961c0cfacc48451c770fe86b5e9c
3921,gemma-3-1b-it,0.0,connections,language,285e561bcfc061b705ab7ee6bf8b37cb9aed961c0cfacc48451c770fe86b5e9c
3922,gemma-3-4b-it,0.0,connections,language,285e561bcfc061b705ab7ee6bf8b37cb9aed961c0cfacc48451c770fe86b5e9c
3923,llama-3.1-8b-instruct,0.0,connections,language,285e561bcfc061b705ab7ee6bf8b37cb9aed961c0cfacc48451c770fe86b5e9c
3924,llama-3.2-1b-instruct,0.0,connections,language,285e561bcfc061b705ab7ee6bf8b37cb9aed961c0cfacc48451c770fe86b5e9c
3925,llama-3.2-3b-instruct,0.0,connections,language,285e561bcfc061b705ab7ee6bf8b37cb9aed961c0cfacc48451c770fe86b5e9c
3926,mistral-24b,0.0,connections,language,285e561bcfc061b705ab7ee6bf8b37cb9aed961c0cfacc48451c770fe86b5e9c
3927,mistral-7b,0.0,connections,language,285e561bcfc061b705ab7ee6bf8b37cb9aed961c0cfacc48451c770fe86b5e9c
3928,qwen2.5-32b,0.0,connections,language,285e561bcfc061b705ab7ee6bf8b37cb9aed961c0cfacc48451c770fe86b5e9c
3929,qwen2.5-3b,0.0,connections,language,285e561bcfc061b705ab7ee6bf8b37cb9aed961c0cfacc48451c770fe86b5e9c
3930,gemma-3-12b-it,0.0,connections,language,2a742686612961190f946dce13e791ab60542bc74ff7838f70a6b11e920495ea
3931,gemma-3-1b-it,0.0,connections,language,2a742686612961190f946dce13e791ab60542bc74ff7838f70a6b11e920495ea
3932,gemma-3-4b-it,0.0,connections,language,2a742686612961190f946dce13e791ab60542bc74ff7838f70a6b11e920495ea
3933,llama-3.1-8b-instruct,0.0,connections,language,2a742686612961190f946dce13e791ab60542bc74ff7838f70a6b11e920495ea
3934,llama-3.2-1b-instruct,0.0,connections,language,2a742686612961190f946dce13e791ab60542bc74ff7838f70a6b11e920495ea
3935,llama-3.2-3b-instruct,0.0,connections,language,2a742686612961190f946dce13e791ab60542bc74ff7838f70a6b11e920495ea
3936,mistral-24b,0.0,connections,language,2a742686612961190f946dce13e791ab60542bc74ff7838f70a6b11e920495ea
3937,mistral-7b,0.0,connections,language,2a742686612961190f946dce13e791ab60542bc74ff7838f70a6b11e920495ea
3938,qwen2.5-32b,0.0,connections,language,2a742686612961190f946dce13e791ab60542bc74ff7838f70a6b11e920495ea
3939,qwen2.5-3b,0.0,connections,language,2a742686612961190f946dce13e791ab60542bc74ff7838f70a6b11e920495ea
3940,gemma-3-12b-it,0.0,connections,language,2a9acd0663982cd5cb0df3e089f022ec2c55b2c03589bbf07d7ec6c9a98bab3b
3941,gemma-3-1b-it,0.0,connections,language,2a9acd0663982cd5cb0df3e089f022ec2c55b2c03589bbf07d7ec6c9a98bab3b
3942,gemma-3-4b-it,0.0,connections,language,2a9acd0663982cd5cb0df3e089f022ec2c55b2c03589bbf07d7ec6c9a98bab3b
3943,llama-3.1-8b-instruct,0.0,connections,language,2a9acd0663982cd5cb0df3e089f022ec2c55b2c03589bbf07d7ec6c9a98bab3b
3944,llama-3.2-1b-instruct,0.0,connections,language,2a9acd0663982cd5cb0df3e089f022ec2c55b2c03589bbf07d7ec6c9a98bab3b
3945,llama-3.2-3b-instruct,0.0,connections,language,2a9acd0663982cd5cb0df3e089f022ec2c55b2c03589bbf07d7ec6c9a98bab3b
3946,mistral-24b,0.0,connections,language,2a9acd0663982cd5cb0df3e089f022ec2c55b2c03589bbf07d7ec6c9a98bab3b
3947,mistral-7b,0.0,connections,language,2a9acd0663982cd5cb0df3e089f022ec2c55b2c03589bbf07d7ec6c9a98bab3b
3948,qwen2.5-32b,0.0,connections,language,2a9acd0663982cd5cb0df3e089f022ec2c55b2c03589bbf07d7ec6c9a98bab3b
3949,qwen2.5-3b,0.0,connections,language,2a9acd0663982cd5cb0df3e089f022ec2c55b2c03589bbf07d7ec6c9a98bab3b
3950,gemma-3-12b-it,0.0,connections,language,31479de5bef8c0abea0ba41134d2e14b31fbc9668aafa98141a02689adb92b09
3951,gemma-3-1b-it,0.0,connections,language,31479de5bef8c0abea0ba41134d2e14b31fbc9668aafa98141a02689adb92b09
3952,gemma-3-4b-it,0.0,connections,language,31479de5bef8c0abea0ba41134d2e14b31fbc9668aafa98141a02689adb92b09
3953,llama-3.1-8b-instruct,0.0,connections,language,31479de5bef8c0abea0ba41134d2e14b31fbc9668aafa98141a02689adb92b09
3954,llama-3.2-1b-instruct,0.0,connections,language,31479de5bef8c0abea0ba41134d2e14b31fbc9668aafa98141a02689adb92b09
3955,llama-3.2-3b-instruct,0.0,connections,language,31479de5bef8c0abea0ba41134d2e14b31fbc9668aafa98141a02689adb92b09
3956,mistral-24b,0.0,connections,language,31479de5bef8c0abea0ba41134d2e14b31fbc9668aafa98141a02689adb92b09
3957,mistral-7b,0.0,connections,language,31479de5bef8c0abea0ba41134d2e14b31fbc9668aafa98141a02689adb92b09
3958,qwen2.5-32b,0.0,connections,language,31479de5bef8c0abea0ba41134d2e14b31fbc9668aafa98141a02689adb92b09
3959,qwen2.5-3b,0.0,connections,language,31479de5bef8c0abea0ba41134d2e14b31fbc9668aafa98141a02689adb92b09
3960,gemma-3-12b-it,50.0,connections,language,3236b5af45d8be294d3c367dbd90f369edcc13cb992a3ac81a74715894a5c509
3961,gemma-3-1b-it,0.0,connections,language,3236b5af45d8be294d3c367dbd90f369edcc13cb992a3ac81a74715894a5c509
3962,gemma-3-4b-it,0.0,connections,language,3236b5af45d8be294d3c367dbd90f369edcc13cb992a3ac81a74715894a5c509
3963,llama-3.1-8b-instruct,0.0,connections,language,3236b5af45d8be294d3c367dbd90f369edcc13cb992a3ac81a74715894a5c509
3964,llama-3.2-1b-instruct,0.0,connections,language,3236b5af45d8be294d3c367dbd90f369edcc13cb992a3ac81a74715894a5c509
3965,llama-3.2-3b-instruct,0.0,connections,language,3236b5af45d8be294d3c367dbd90f369edcc13cb992a3ac81a74715894a5c509
3966,mistral-24b,50.0,connections,language,3236b5af45d8be294d3c367dbd90f369edcc13cb992a3ac81a74715894a5c509
3967,mistral-7b,0.0,connections,language,3236b5af45d8be294d3c367dbd90f369edcc13cb992a3ac81a74715894a5c509
3968,qwen2.5-32b,25.0,connections,language,3236b5af45d8be294d3c367dbd90f369edcc13cb992a3ac81a74715894a5c509
3969,qwen2.5-3b,0.0,connections,language,3236b5af45d8be294d3c367dbd90f369edcc13cb992a3ac81a74715894a5c509
3970,gemma-3-12b-it,33.3333333333333,connections,language,423c1619dd19ac5e474876b3f65fa2a0a5d7fe4b7511199d7fd13bb8e7dff7d4
3971,gemma-3-1b-it,0.0,connections,language,423c1619dd19ac5e474876b3f65fa2a0a5d7fe4b7511199d7fd13bb8e7dff7d4
3972,gemma-3-4b-it,100.0,connections,language,423c1619dd19ac5e474876b3f65fa2a0a5d7fe4b7511199d7fd13bb8e7dff7d4
3973,llama-3.1-8b-instruct,33.3333333333333,connections,language,423c1619dd19ac5e474876b3f65fa2a0a5d7fe4b7511199d7fd13bb8e7dff7d4
3974,llama-3.2-1b-instruct,0.0,connections,language,423c1619dd19ac5e474876b3f65fa2a0a5d7fe4b7511199d7fd13bb8e7dff7d4
3975,llama-3.2-3b-instruct,0.0,connections,language,423c1619dd19ac5e474876b3f65fa2a0a5d7fe4b7511199d7fd13bb8e7dff7d4
3976,mistral-24b,33.3333333333333,connections,language,423c1619dd19ac5e474876b3f65fa2a0a5d7fe4b7511199d7fd13bb8e7dff7d4
3977,mistral-7b,0.0,connections,language,423c1619dd19ac5e474876b3f65fa2a0a5d7fe4b7511199d7fd13bb8e7dff7d4
3978,qwen2.5-32b,33.3333333333333,connections,language,423c1619dd19ac5e474876b3f65fa2a0a5d7fe4b7511199d7fd13bb8e7dff7d4
3979,qwen2.5-3b,0.0,connections,language,423c1619dd19ac5e474876b3f65fa2a0a5d7fe4b7511199d7fd13bb8e7dff7d4
3980,gemma-3-12b-it,0.0,connections,language,4a70a9ee65e34a89d9852f0b493437860acf6bcf9339453aae820df7773d5a77
3981,gemma-3-1b-it,0.0,connections,language,4a70a9ee65e34a89d9852f0b493437860acf6bcf9339453aae820df7773d5a77
3982,gemma-3-4b-it,0.0,connections,language,4a70a9ee65e34a89d9852f0b493437860acf6bcf9339453aae820df7773d5a77
3983,llama-3.1-8b-instruct,0.0,connections,language,4a70a9ee65e34a89d9852f0b493437860acf6bcf9339453aae820df7773d5a77
3984,llama-3.2-1b-instruct,0.0,connections,language,4a70a9ee65e34a89d9852f0b493437860acf6bcf9339453aae820df7773d5a77
3985,llama-3.2-3b-instruct,0.0,connections,language,4a70a9ee65e34a89d9852f0b493437860acf6bcf9339453aae820df7773d5a77
3986,mistral-24b,0.0,connections,language,4a70a9ee65e34a89d9852f0b493437860acf6bcf9339453aae820df7773d5a77
3987,mistral-7b,0.0,connections,language,4a70a9ee65e34a89d9852f0b493437860acf6bcf9339453aae820df7773d5a77
3988,qwen2.5-32b,0.0,connections,language,4a70a9ee65e34a89d9852f0b493437860acf6bcf9339453aae820df7773d5a77
3989,qwen2.5-3b,0.0,connections,language,4a70a9ee65e34a89d9852f0b493437860acf6bcf9339453aae820df7773d5a77
3990,gemma-3-12b-it,50.0,connections,language,5330887c5b2a52e42dd0377b798203edb2665ddee6df136304570d1b674058ab
3991,gemma-3-1b-it,0.0,connections,language,5330887c5b2a52e42dd0377b798203edb2665ddee6df136304570d1b674058ab
3992,gemma-3-4b-it,0.0,connections,language,5330887c5b2a52e42dd0377b798203edb2665ddee6df136304570d1b674058ab
3993,llama-3.1-8b-instruct,0.0,connections,language,5330887c5b2a52e42dd0377b798203edb2665ddee6df136304570d1b674058ab
3994,llama-3.2-1b-instruct,0.0,connections,language,5330887c5b2a52e42dd0377b798203edb2665ddee6df136304570d1b674058ab
3995,llama-3.2-3b-instruct,0.0,connections,language,5330887c5b2a52e42dd0377b798203edb2665ddee6df136304570d1b674058ab
3996,mistral-24b,0.0,connections,language,5330887c5b2a52e42dd0377b798203edb2665ddee6df136304570d1b674058ab
3997,mistral-7b,0.0,connections,language,5330887c5b2a52e42dd0377b798203edb2665ddee6df136304570d1b674058ab
3998,qwen2.5-32b,0.0,connections,language,5330887c5b2a52e42dd0377b798203edb2665ddee6df136304570d1b674058ab
3999,qwen2.5-3b,0.0,connections,language,5330887c5b2a52e42dd0377b798203edb2665ddee6df136304570d1b674058ab
4000,gemma-3-12b-it,0.0,connections,language,542aac3c0e8d4edd1c0adafc0005f199dc6c51bf88356112120acf2551d8073d
4001,gemma-3-1b-it,0.0,connections,language,542aac3c0e8d4edd1c0adafc0005f199dc6c51bf88356112120acf2551d8073d
4002,gemma-3-4b-it,0.0,connections,language,542aac3c0e8d4edd1c0adafc0005f199dc6c51bf88356112120acf2551d8073d
4003,llama-3.1-8b-instruct,0.0,connections,language,542aac3c0e8d4edd1c0adafc0005f199dc6c51bf88356112120acf2551d8073d
4004,llama-3.2-1b-instruct,0.0,connections,language,542aac3c0e8d4edd1c0adafc0005f199dc6c51bf88356112120acf2551d8073d
4005,llama-3.2-3b-instruct,0.0,connections,language,542aac3c0e8d4edd1c0adafc0005f199dc6c51bf88356112120acf2551d8073d
4006,mistral-24b,0.0,connections,language,542aac3c0e8d4edd1c0adafc0005f199dc6c51bf88356112120acf2551d8073d
4007,mistral-7b,0.0,connections,language,542aac3c0e8d4edd1c0adafc0005f199dc6c51bf88356112120acf2551d8073d
4008,qwen2.5-32b,25.0,connections,language,542aac3c0e8d4edd1c0adafc0005f199dc6c51bf88356112120acf2551d8073d
4009,qwen2.5-3b,0.0,connections,language,542aac3c0e8d4edd1c0adafc0005f199dc6c51bf88356112120acf2551d8073d
4010,gemma-3-12b-it,0.0,connections,language,5751ec57dab9313c21ee319c3a03dcb19b6ef35fe2473c93c6fd95f0b8af392e
4011,gemma-3-1b-it,0.0,connections,language,5751ec57dab9313c21ee319c3a03dcb19b6ef35fe2473c93c6fd95f0b8af392e
4012,gemma-3-4b-it,0.0,connections,language,5751ec57dab9313c21ee319c3a03dcb19b6ef35fe2473c93c6fd95f0b8af392e
4013,llama-3.1-8b-instruct,0.0,connections,language,5751ec57dab9313c21ee319c3a03dcb19b6ef35fe2473c93c6fd95f0b8af392e
4014,llama-3.2-1b-instruct,0.0,connections,language,5751ec57dab9313c21ee319c3a03dcb19b6ef35fe2473c93c6fd95f0b8af392e
4015,llama-3.2-3b-instruct,0.0,connections,language,5751ec57dab9313c21ee319c3a03dcb19b6ef35fe2473c93c6fd95f0b8af392e
4016,mistral-24b,0.0,connections,language,5751ec57dab9313c21ee319c3a03dcb19b6ef35fe2473c93c6fd95f0b8af392e
4017,mistral-7b,0.0,connections,language,5751ec57dab9313c21ee319c3a03dcb19b6ef35fe2473c93c6fd95f0b8af392e
4018,qwen2.5-32b,0.0,connections,language,5751ec57dab9313c21ee319c3a03dcb19b6ef35fe2473c93c6fd95f0b8af392e
4019,qwen2.5-3b,0.0,connections,language,5751ec57dab9313c21ee319c3a03dcb19b6ef35fe2473c93c6fd95f0b8af392e
4020,gemma-3-12b-it,0.0,connections,language,5c6cbb7f47e2b3199b57786242e1ac886344c834d1bae7841fde7ad83017cabc
4021,gemma-3-1b-it,0.0,connections,language,5c6cbb7f47e2b3199b57786242e1ac886344c834d1bae7841fde7ad83017cabc
4022,gemma-3-4b-it,0.0,connections,language,5c6cbb7f47e2b3199b57786242e1ac886344c834d1bae7841fde7ad83017cabc
4023,llama-3.1-8b-instruct,0.0,connections,language,5c6cbb7f47e2b3199b57786242e1ac886344c834d1bae7841fde7ad83017cabc
4024,llama-3.2-1b-instruct,0.0,connections,language,5c6cbb7f47e2b3199b57786242e1ac886344c834d1bae7841fde7ad83017cabc
4025,llama-3.2-3b-instruct,0.0,connections,language,5c6cbb7f47e2b3199b57786242e1ac886344c834d1bae7841fde7ad83017cabc
4026,mistral-24b,0.0,connections,language,5c6cbb7f47e2b3199b57786242e1ac886344c834d1bae7841fde7ad83017cabc
4027,mistral-7b,0.0,connections,language,5c6cbb7f47e2b3199b57786242e1ac886344c834d1bae7841fde7ad83017cabc
4028,qwen2.5-32b,33.3333333333333,connections,language,5c6cbb7f47e2b3199b57786242e1ac886344c834d1bae7841fde7ad83017cabc
4029,qwen2.5-3b,0.0,connections,language,5c6cbb7f47e2b3199b57786242e1ac886344c834d1bae7841fde7ad83017cabc
4030,gemma-3-12b-it,0.0,connections,language,67e29605da625671247caf857746dbc83a2e92f241700aab787cb0737aa10a60
4031,gemma-3-1b-it,0.0,connections,language,67e29605da625671247caf857746dbc83a2e92f241700aab787cb0737aa10a60
4032,gemma-3-4b-it,0.0,connections,language,67e29605da625671247caf857746dbc83a2e92f241700aab787cb0737aa10a60
4033,llama-3.1-8b-instruct,0.0,connections,language,67e29605da625671247caf857746dbc83a2e92f241700aab787cb0737aa10a60
4034,llama-3.2-1b-instruct,0.0,connections,language,67e29605da625671247caf857746dbc83a2e92f241700aab787cb0737aa10a60
4035,llama-3.2-3b-instruct,0.0,connections,language,67e29605da625671247caf857746dbc83a2e92f241700aab787cb0737aa10a60
4036,mistral-24b,0.0,connections,language,67e29605da625671247caf857746dbc83a2e92f241700aab787cb0737aa10a60
4037,mistral-7b,0.0,connections,language,67e29605da625671247caf857746dbc83a2e92f241700aab787cb0737aa10a60
4038,qwen2.5-32b,0.0,connections,language,67e29605da625671247caf857746dbc83a2e92f241700aab787cb0737aa10a60
4039,qwen2.5-3b,0.0,connections,language,67e29605da625671247caf857746dbc83a2e92f241700aab787cb0737aa10a60
4040,gemma-3-12b-it,100.0,connections,language,6a71b04728e36e941da59f9a14512e9ee1ff553f927f5ebbee9cfe4921f886d4
4041,gemma-3-1b-it,0.0,connections,language,6a71b04728e36e941da59f9a14512e9ee1ff553f927f5ebbee9cfe4921f886d4
4042,gemma-3-4b-it,0.0,connections,language,6a71b04728e36e941da59f9a14512e9ee1ff553f927f5ebbee9cfe4921f886d4
4043,llama-3.1-8b-instruct,100.0,connections,language,6a71b04728e36e941da59f9a14512e9ee1ff553f927f5ebbee9cfe4921f886d4
4044,llama-3.2-1b-instruct,0.0,connections,language,6a71b04728e36e941da59f9a14512e9ee1ff553f927f5ebbee9cfe4921f886d4
4045,llama-3.2-3b-instruct,0.0,connections,language,6a71b04728e36e941da59f9a14512e9ee1ff553f927f5ebbee9cfe4921f886d4
4046,mistral-24b,0.0,connections,language,6a71b04728e36e941da59f9a14512e9ee1ff553f927f5ebbee9cfe4921f886d4
4047,mistral-7b,0.0,connections,language,6a71b04728e36e941da59f9a14512e9ee1ff553f927f5ebbee9cfe4921f886d4
4048,qwen2.5-32b,100.0,connections,language,6a71b04728e36e941da59f9a14512e9ee1ff553f927f5ebbee9cfe4921f886d4
4049,qwen2.5-3b,0.0,connections,language,6a71b04728e36e941da59f9a14512e9ee1ff553f927f5ebbee9cfe4921f886d4
4050,gemma-3-12b-it,0.0,connections,language,7068689cae6865cd2c07a81fd15d5207d348677b76bbabc1ec9a2f18a975be5b
4051,gemma-3-1b-it,0.0,connections,language,7068689cae6865cd2c07a81fd15d5207d348677b76bbabc1ec9a2f18a975be5b
4052,gemma-3-4b-it,0.0,connections,language,7068689cae6865cd2c07a81fd15d5207d348677b76bbabc1ec9a2f18a975be5b
4053,llama-3.1-8b-instruct,0.0,connections,language,7068689cae6865cd2c07a81fd15d5207d348677b76bbabc1ec9a2f18a975be5b
4054,llama-3.2-1b-instruct,0.0,connections,language,7068689cae6865cd2c07a81fd15d5207d348677b76bbabc1ec9a2f18a975be5b
4055,llama-3.2-3b-instruct,0.0,connections,language,7068689cae6865cd2c07a81fd15d5207d348677b76bbabc1ec9a2f18a975be5b
4056,mistral-24b,0.0,connections,language,7068689cae6865cd2c07a81fd15d5207d348677b76bbabc1ec9a2f18a975be5b
4057,mistral-7b,0.0,connections,language,7068689cae6865cd2c07a81fd15d5207d348677b76bbabc1ec9a2f18a975be5b
4058,qwen2.5-32b,0.0,connections,language,7068689cae6865cd2c07a81fd15d5207d348677b76bbabc1ec9a2f18a975be5b
4059,qwen2.5-3b,0.0,connections,language,7068689cae6865cd2c07a81fd15d5207d348677b76bbabc1ec9a2f18a975be5b
4060,gemma-3-12b-it,0.0,connections,language,71e45cfd9d8b8b24c5db608127ff9bc890725fbc7727219531b14484742cdf40
4061,gemma-3-1b-it,0.0,connections,language,71e45cfd9d8b8b24c5db608127ff9bc890725fbc7727219531b14484742cdf40
4062,gemma-3-4b-it,0.0,connections,language,71e45cfd9d8b8b24c5db608127ff9bc890725fbc7727219531b14484742cdf40
4063,llama-3.1-8b-instruct,0.0,connections,language,71e45cfd9d8b8b24c5db608127ff9bc890725fbc7727219531b14484742cdf40
4064,llama-3.2-1b-instruct,0.0,connections,language,71e45cfd9d8b8b24c5db608127ff9bc890725fbc7727219531b14484742cdf40
4065,llama-3.2-3b-instruct,0.0,connections,language,71e45cfd9d8b8b24c5db608127ff9bc890725fbc7727219531b14484742cdf40
4066,mistral-24b,0.0,connections,language,71e45cfd9d8b8b24c5db608127ff9bc890725fbc7727219531b14484742cdf40
4067,mistral-7b,25.0,connections,language,71e45cfd9d8b8b24c5db608127ff9bc890725fbc7727219531b14484742cdf40
4068,qwen2.5-32b,0.0,connections,language,71e45cfd9d8b8b24c5db608127ff9bc890725fbc7727219531b14484742cdf40
4069,qwen2.5-3b,0.0,connections,language,71e45cfd9d8b8b24c5db608127ff9bc890725fbc7727219531b14484742cdf40
4070,gemma-3-12b-it,33.3333333333333,connections,language,727726933d358a0f4adc03060b6bce1572cd6f8e5fd2289b9b0356d67697711f
4071,gemma-3-1b-it,0.0,connections,language,727726933d358a0f4adc03060b6bce1572cd6f8e5fd2289b9b0356d67697711f
4072,gemma-3-4b-it,33.3333333333333,connections,language,727726933d358a0f4adc03060b6bce1572cd6f8e5fd2289b9b0356d67697711f
4073,llama-3.1-8b-instruct,0.0,connections,language,727726933d358a0f4adc03060b6bce1572cd6f8e5fd2289b9b0356d67697711f
4074,llama-3.2-1b-instruct,0.0,connections,language,727726933d358a0f4adc03060b6bce1572cd6f8e5fd2289b9b0356d67697711f
4075,llama-3.2-3b-instruct,0.0,connections,language,727726933d358a0f4adc03060b6bce1572cd6f8e5fd2289b9b0356d67697711f
4076,mistral-24b,33.3333333333333,connections,language,727726933d358a0f4adc03060b6bce1572cd6f8e5fd2289b9b0356d67697711f
4077,mistral-7b,0.0,connections,language,727726933d358a0f4adc03060b6bce1572cd6f8e5fd2289b9b0356d67697711f
4078,qwen2.5-32b,0.0,connections,language,727726933d358a0f4adc03060b6bce1572cd6f8e5fd2289b9b0356d67697711f
4079,qwen2.5-3b,0.0,connections,language,727726933d358a0f4adc03060b6bce1572cd6f8e5fd2289b9b0356d67697711f
4080,gemma-3-12b-it,33.3333333333333,connections,language,7327ff4cf4a089d1ef9959d6f4482b1238590f404e24f1fd48988965ec6e121b
4081,gemma-3-1b-it,0.0,connections,language,7327ff4cf4a089d1ef9959d6f4482b1238590f404e24f1fd48988965ec6e121b
4082,gemma-3-4b-it,100.0,connections,language,7327ff4cf4a089d1ef9959d6f4482b1238590f404e24f1fd48988965ec6e121b
4083,llama-3.1-8b-instruct,0.0,connections,language,7327ff4cf4a089d1ef9959d6f4482b1238590f404e24f1fd48988965ec6e121b
4084,llama-3.2-1b-instruct,0.0,connections,language,7327ff4cf4a089d1ef9959d6f4482b1238590f404e24f1fd48988965ec6e121b
4085,llama-3.2-3b-instruct,0.0,connections,language,7327ff4cf4a089d1ef9959d6f4482b1238590f404e24f1fd48988965ec6e121b
4086,mistral-24b,0.0,connections,language,7327ff4cf4a089d1ef9959d6f4482b1238590f404e24f1fd48988965ec6e121b
4087,mistral-7b,0.0,connections,language,7327ff4cf4a089d1ef9959d6f4482b1238590f404e24f1fd48988965ec6e121b
4088,qwen2.5-32b,100.0,connections,language,7327ff4cf4a089d1ef9959d6f4482b1238590f404e24f1fd48988965ec6e121b
4089,qwen2.5-3b,33.3333333333333,connections,language,7327ff4cf4a089d1ef9959d6f4482b1238590f404e24f1fd48988965ec6e121b
4090,gemma-3-12b-it,100.0,connections,language,7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0
4091,gemma-3-1b-it,0.0,connections,language,7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0
4092,gemma-3-4b-it,0.0,connections,language,7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0
4093,llama-3.1-8b-instruct,0.0,connections,language,7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0
4094,llama-3.2-1b-instruct,0.0,connections,language,7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0
4095,llama-3.2-3b-instruct,0.0,connections,language,7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0
4096,mistral-24b,0.0,connections,language,7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0
4097,mistral-7b,0.0,connections,language,7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0
4098,qwen2.5-32b,0.0,connections,language,7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0
4099,qwen2.5-3b,0.0,connections,language,7b3275558223f88fb360e85e9a75dea0349539b88545b810236a2997679d26f0
4100,gemma-3-12b-it,0.0,connections,language,7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f
4101,gemma-3-1b-it,0.0,connections,language,7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f
4102,gemma-3-4b-it,0.0,connections,language,7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f
4103,llama-3.1-8b-instruct,0.0,connections,language,7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f
4104,llama-3.2-1b-instruct,0.0,connections,language,7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f
4105,llama-3.2-3b-instruct,0.0,connections,language,7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f
4106,mistral-24b,0.0,connections,language,7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f
4107,mistral-7b,0.0,connections,language,7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f
4108,qwen2.5-32b,25.0,connections,language,7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f
4109,qwen2.5-3b,0.0,connections,language,7f2702331fb76e3854f278b7a3ec3c8f3a02191dde539880936a0110c253082f
4110,gemma-3-12b-it,0.0,connections,language,859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7
4111,gemma-3-1b-it,0.0,connections,language,859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7
4112,gemma-3-4b-it,33.3333333333333,connections,language,859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7
4113,llama-3.1-8b-instruct,0.0,connections,language,859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7
4114,llama-3.2-1b-instruct,0.0,connections,language,859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7
4115,llama-3.2-3b-instruct,0.0,connections,language,859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7
4116,mistral-24b,0.0,connections,language,859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7
4117,mistral-7b,0.0,connections,language,859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7
4118,qwen2.5-32b,33.3333333333333,connections,language,859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7
4119,qwen2.5-3b,0.0,connections,language,859128912cf690e876b4e1a336fa09e30969f9ce77a8c3a3d9d2c680b5fb83e7
4120,gemma-3-12b-it,33.3333333333333,connections,language,88469d31544334ab642e51631f33033977dab39dbee67d5e94342809cb9cc3d4
4121,gemma-3-1b-it,0.0,connections,language,88469d31544334ab642e51631f33033977dab39dbee67d5e94342809cb9cc3d4
4122,gemma-3-4b-it,33.3333333333333,connections,language,88469d31544334ab642e51631f33033977dab39dbee67d5e94342809cb9cc3d4
4123,llama-3.1-8b-instruct,33.3333333333333,connections,language,88469d31544334ab642e51631f33033977dab39dbee67d5e94342809cb9cc3d4
4124,llama-3.2-1b-instruct,0.0,connections,language,88469d31544334ab642e51631f33033977dab39dbee67d5e94342809cb9cc3d4
4125,llama-3.2-3b-instruct,0.0,connections,language,88469d31544334ab642e51631f33033977dab39dbee67d5e94342809cb9cc3d4
4126,mistral-24b,33.3333333333333,connections,language,88469d31544334ab642e51631f33033977dab39dbee67d5e94342809cb9cc3d4
